run_id,latency_key,local_order_id,parent_id,route_id,exchange_order_id,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,request_send_local_ns,ack_local_receive_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567676,432345564227567676,51,0,1461333552215502859,RAVEUSDT,347,7,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784134989788000000,1784134989789099705,1784134989789100062,1784134989789101059,1784134989788000000,1784134989789099705,11055373478618,1101059,1784134989788000000,1784134989789056119,657523016665,1101059,3000000,200000000,true,-,1784134989789118512,1784134989791429661,0,1784134989793644299,1784134989791000000,,,,11055373479535,657523016750,,,,,,,11055373480392,657523017108,,,,,,,,,,,0,0,1784134989791000000,2311149,0,2311149,-1784134989789118512,4525787,2214638,357,997,17453,18807,429661,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567677,432345564227567677,52,0,1461333586982088719,VELVETUSDT,449,13,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784134998077000000,1784134998078117107,1784134998078117630,1784134998078118000,1784134998077000000,1784134998078117107,11055374570445,1118000,1784134998077000000,1784134998078072035,370792896382,1118000,3000000,200000000,true,-,1784134998078131450,1784134998080500000,0,1784134998082498380,1784134998080000000,,,,11055374570965,370792896597,,,,,,,11055374571237,370792897004,,,,,,,,,,,0,0,1784134998080000000,2368550,0,2368550,-1784134998078131450,4366930,1998380,523,370,13450,14343,500000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567678,432345564227567678,53,0,1461337288077881361,TACUSDT,411,10,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784135880487000000,1784135880487895527,1784135880487895958,1784135880487897034,1784135880487000000,1784135880487895527,11055465264120,897034,1784135880487000000,1784135880487642957,370798604456,897034,3000000,200000000,true,-,1784135880487915139,1784135880490532408,0,1784135880492518733,1784135880490000000,,,,11055465265052,370798604551,,,,,,,11055465265700,370798604700,,,,,,,,,,,0,0,1784135880490000000,2617269,0,2617269,-1784135880487915139,4603594,1986325,431,1076,18105,19612,532408,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567679,432345564227567679,54,0,1461338509341765643,VELVETUSDT,449,14,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784136171659000000,1784136171659647262,1784136171659647562,1784136171659648727,1784136171659000000,1784136171659647262,11055495021344,648727,1784136171550000000,1784136171550274027,370800298192,109648727,3000000,200000000,true,-,1784136171659666147,1784136171662156655,0,1784136171664054006,1784136171661000000,,,,11055495022053,370800299001,,,,,,,11055495022557,370800299288,,,,,,,,,,,0,0,1784136171661000000,2490508,0,2490508,-1784136171659666147,4387859,1897351,300,1165,17420,18885,1156655,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567680,432345564227567680,55,0,1461339651371053058,VELVETUSDT,449,15,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784136443939000000,1784136443940496325,1784136443940496830,1784136443940498120,1784136443939000000,1784136443940496325,11055521514869,1498120,1784136443939000000,1784136443939776263,370801926181,1498120,3000000,200000000,true,-,1784136443940517365,1784136443943046035,0,1784136443945071210,1784136443942000000,,,,11055521515570,370801926326,,,,,,,11055521516098,370801926723,,,,,,,,,,,0,0,1784136443942000000,2528670,0,2528670,-1784136443940517365,4553845,2025175,505,1290,19245,21040,1046035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567681,432345564227567681,56,0,1461339720719675406,VELVETUSDT,449,16,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784136460474000000,1784136460474991105,1784136460474991609,1784136460474992473,1784136460474000000,1784136460474991105,11055522838633,992473,1784136460474000000,1784136460474881369,370802017127,992473,3000000,200000000,true,-,1784136460475010568,1784136460477289673,0,1784136460479118209,1784136460477000000,,,,11055522839612,370802017462,,,,,,,11055522840307,370802017813,,,,,,,,,,,0,0,1784136460476000000,2279105,0,2279105,-1784136460475010568,4107641,1828536,504,864,18095,19463,289673,0,-1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567682,432345564227567682,57,0,1461339825539526663,TACUSDT,411,11,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784136485465000000,1784136485466005390,1784136485466006011,1784136485466006369,1784136485465000000,1784136485466005390,11055525407716,1006369,1784136485465000000,1784136485465952508,370802176944,1006369,3000000,200000000,true,-,1784136485466020519,1784136485468347493,0,1784136485470079714,1784136485468000000,,,,11055525408132,370802177125,,,,,,,11055525408286,370802177288,,,,,,,,,,,0,0,1784136485467000000,2326974,0,2326974,-1784136485466020519,4059195,1732221,621,358,14150,15129,347493,0,-1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567683,432345564227567683,58,0,1461340395855818764,HUSDT,211,12,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784136621439000000,1784136621439905895,1784136621439906430,1784136621439907430,1784136621439000000,1784136621439905895,11055539417095,907430,1784136621339000000,1784136621339588139,370802994974,100907430,3000000,200000000,true,-,1784136621439924920,1784136621442256442,0,1784136621443957731,1784136621442000000,,,,11055539417449,370802995577,,,,,,,11055539417777,370802995594,,,,,,,,,,,0,0,1784136621441000000,2331522,0,2331522,-1784136621439924920,4032811,1701289,535,1000,17490,19025,256442,0,-1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567684,432345564227567684,59,0,1461343995352985607,VELVETUSDT,449,17,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784137479626000000,1784137479627389914,1784137479627390472,1784137479627391153,1784137479626000000,1784137479627389914,11055624374240,1391153,1784137479626000000,1784137479627098715,370808261268,1391153,3000000,200000000,true,-,1784137479627409616,1784137479629847419,0,1784137479631878826,1784137479629000000,,,,11055624374606,370808261472,,,,,,,11055624374791,370808261681,,,,,,,,,,,0,0,1784137479629000000,2437803,0,2437803,-1784137479627409616,4469210,2031407,558,681,18463,19702,847419,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567685,432345564227567685,60,0,1461344603086663687,HUSDT,211,13,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784137624521000000,1784137624521919133,1784137624521919542,1784137624521919956,1784137624521000000,1784137624521919133,11055642179189,919956,1784137624521000000,1784137624521902212,370809457893,919956,3000000,200000000,true,-,1784137624521933867,1784137624524321622,0,1784137624526615507,1784137624524000000,,,,11055642180472,370809457934,,,,,,,11055642181135,370809458041,,,,,,,,,,,0,0,1784137624524000000,2387755,0,2387755,-1784137624521933867,4681640,2293885,409,414,13911,14734,321622,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567686,432345564227567686,61,0,1461345669643644950,VELVETUSDT,449,18,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784137878808000000,1784137878809009632,1784137878809009918,1784137878809011013,1784137878808000000,1784137878809009632,11055668096630,1011013,1784137878708000000,1784137878708350147,370811168974,101011013,3000000,200000000,true,-,1784137878809028642,1784137878811578304,0,1784137878813703297,1784137878811000000,,,,11055668097048,370811169825,,,,,,,11055668097330,370811170003,,,,,,,,,,,0,0,1784137878811000000,2549662,0,2549662,-1784137878809028642,4674655,2124993,286,1095,17629,19010,578304,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567687,432345564227567687,62,0,1461347926036590601,UBUSDT,438,5,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784138416774000000,1784138416775466526,1784138416775466890,1784138416775468049,1784138416774000000,1784138416775466526,11055719610417,1468049,1784138416708000000,1784138416708417988,370814235773,67468049,3000000,200000000,true,-,1784138416775484622,1784138416777801428,0,1784138416780069427,1784138416777000000,,,,11055719610703,370814236071,,,,,,,11055719610954,370814236187,,,,,,,,,,,0,0,1784138416777000000,2316806,0,2316806,-1784138416775484622,4584805,2267999,364,1159,16573,18096,801428,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567688,432345564227567688,63,0,1461348604754669570,RAVEUSDT,347,8,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784138578592000000,1784138578593421131,1784138578593421548,1784138578593422753,1784138578592000000,1784138578593421131,11055736135383,1422753,1784138578592000000,1784138578592546637,657580841826,1422753,3000000,200000000,true,-,1784138578593438740,1784138578595851003,0,1784138578597974984,1784138578595000000,,,,11055736135682,657580841948,,,,,,,11055736135907,657580841962,,,,,,,,,,,0,0,1784138578595000000,2412263,0,2412263,-1784138578593438740,4536244,2123981,417,1205,15987,17609,851003,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567689,432345564227567689,64,0,1461348848905105409,UBUSDT,438,6,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784138636803000000,1784138636803934564,1784138636803934947,1784138636803935984,1784138636803000000,1784138636803934564,11055741579810,935984,1784138636803000000,1784138636803291517,370815563491,935984,3000000,200000000,true,-,1784138636803952303,1784138636806253437,0,1784138636808076535,1784138636806000000,,,,11055741580080,370815563666,,,,,,,11055741580231,370815563715,,,,,,,,,,,0,0,1784138636805000000,2301134,0,2301134,-1784138636803952303,4124232,1823098,383,1037,16319,17739,253437,0,-1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567690,432345564227567690,65,0,1461349243274539009,TACUSDT,411,12,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784138730827000000,1784138730828581847,1784138730828582239,1784138730828582782,1784138730827000000,1784138730828581847,11055751395108,1582782,1784138730827000000,1784138730828164109,370816129670,1582782,3000000,200000000,true,-,1784138730828596723,1784138730830998103,0,1784138730833052660,1784138730830000000,,,,11055751395607,370816129819,,,,,,,11055751395912,370816129931,,,,,,,,,,,0,0,1784138730830000000,2401380,0,2401380,-1784138730828596723,4455937,2054557,392,543,13941,14876,998103,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567691,432345564227567691,66,0,1461350294706860035,TACUSDT,411,13,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784138981509000000,1784138981509992370,1784138981509992757,1784138981509993915,1784138981509000000,1784138981509992370,11055776654919,993915,1784138981509000000,1784138981509582350,370817602157,993915,3000000,200000000,true,-,1784138981510011393,1784138981512189878,0,1784138981514185339,1784138981512000000,,,,11055776655094,370817602196,,,,,,,11055776655300,370817602243,,,,,,,,,,,0,0,1784138981512000000,2178485,0,2178485,-1784138981510011393,4173946,1995461,387,1158,17478,19023,189878,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567692,432345564227567692,67,0,1461351355056271363,VELVETUSDT,449,19,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784139234316000000,1784139234317028381,1784139234317028738,1784139234317029144,1784139234316000000,1784139234317028381,11055803562841,1029144,1784139234316000000,1784139234316939739,370819217634,1029144,3000000,200000000,true,-,1784139234317043454,1784139234319438957,0,1784139234321493070,1784139234319000000,,,,11055803563068,370819217789,,,,,,,11055803563247,370819217969,,,,,,,,,,,0,0,1784139234319000000,2395503,0,2395503,-1784139234317043454,4449616,2054113,357,406,14310,15073,438957,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567693,432345564227567693,68,0,1461352273688539136,RAVEUSDT,347,9,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784139453334000000,1784139453335546832,1784139453335547243,1784139453335548065,1784139453334000000,1784139453335546832,11055829103468,1548065,1784139453266000000,1784139453266456200,657596153539,69548065,3000000,200000000,true,-,1784139453335565770,1784139453338056762,0,1784139453340049534,1784139453337000000,,,,11055829103801,657596154711,,,,,,,11055829104009,657596154862,,,,,,,,,,,0,0,1784139453337000000,2490992,0,2490992,-1784139453335565770,4483764,1992772,411,822,17705,18938,1056762,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567694,432345564227567694,69,0,1461352805530480650,TACUSDT,411,14,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784139580136000000,1784139580137006774,1784139580137007288,1784139580137007696,1784139580136000000,1784139580137006774,11055842427930,1007696,1784139580136000000,1784139580136912741,370821420173,1007696,3000000,200000000,true,-,1784139580137021868,1784139580139304968,0,1784139580141192565,1784139580139000000,,,,11055842428352,370821420313,,,,,,,11055842428572,370821420506,,,,,,,,,,,0,0,1784139580139000000,2283100,0,2283100,-1784139580137021868,4170697,1887597,514,408,14172,15094,304968,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567695,432345564227567695,70,0,1461353539462377491,VELVETUSDT,449,20,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784139755119000000,1784139755120070461,1784139755120070779,1784139755120072321,1784139755119000000,1784139755120070461,11055859671360,1072321,1784139755026000000,1784139755026500242,370822409475,94072321,3000000,200000000,true,-,1784139755120089840,1784139755122551159,0,1784139755124647959,1784139755122000000,,,,11055859672280,370822410376,,,,,,,11055859672803,370822410708,,,,,,,,,,,0,0,1784139755122000000,2461319,0,2461319,-1784139755120089840,4558119,2096800,318,1542,17519,19379,551159,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567696,432345564227567696,71,0,1461353544164192264,VELVETUSDT,449,21,kLong,entry,kOpenLong,kBuy,false,kPartiallyCancelled,kImmediateOrCancel,kUnknown,,,1784139756240000000,1784139756241003784,1784139756241004020,1784139756241004583,1784139756240000000,1784139756241003784,11055859812328,1004583,1784139756240000000,1784139756240936597,370822421848,1004583,3000000,200000000,true,-,1784139756241009598,1784139756243217820,0,1784139756245109553,1784139756242000000,,,,11055859812747,370822422112,,,11055859813068,370822422312,,,11055859813068,370822422312,,,,,,,,,,,0,0,1784139756242000000,2208222,0,2208222,-1784139756241009598,4099955,1891733,236,563,5015,5814,1217820,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567697,432345564227567697,71,0,1461353544487153668,VELVETUSDT,449,21,kLong,exit,kCloseLong,kSell,true,kCancelled,kImmediateOrCancel,kUnknown,,,1784139756317000000,1784139756317946832,1784139756317947177,1784139756317947655,1784139756317000000,1784139756317946832,11055859825830,947655,1784139756313000000,1784139756314125696,370822423526,4947655,3000000,200000000,true,-,1784139756317948790,1784139756320678944,0,1784139756322360855,1784139756320000000,,,,11055859826616,370822423698,,,,,,,11055859827117,370822423878,,,,,,,,,,,0,0,1784139756320000000,2730154,0,2730154,-1784139756317948790,4412065,1681911,345,478,1135,1958,678944,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567698,432345564227567698,71,0,1461353544508125192,VELVETUSDT,449,21,kLong,exit,kCloseLong,kSell,true,kCancelled,kImmediateOrCancel,kUnknown,,,1784139756323000000,1784139756323384531,1784139756323384878,1784139756323385219,1784139756322000000,1784139756322908024,11055859827430,1385219,1784139756323000000,1784139756323384531,370822424002,385219,3000000,200000000,true,-,1784139756323386119,1784139756325757155,0,1784139756327765423,1784139756325000000,,,,11055859828322,370822424286,,,,,,,11055859828924,370822424545,,,,,,,,,,,0,0,1784139756325000000,2371036,0,2371036,-1784139756323386119,4379304,2008268,347,341,900,1588,757155,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567699,432345564227567699,71,0,1461353544545873936,VELVETUSDT,449,21,kLong,exit,kCloseLong,kSell,true,kFilled,kUnknown,kUnknown,,,1784139756331000000,1784139756332524342,1784139756332524838,1784139756332525003,1784139756331000000,1784139756332524342,11055859830278,1525003,1784139756332000000,1784139756332243317,370822425136,525003,3000000,200000000,true,-,1784139756332525771,1784139756334786510,0,1784139756336589743,1784139756334000000,,,,11055859830874,370822425283,,,,,11055859831307,370822425382,,,,,,,,,,,,,0,0,1784139756334000000,2260739,0,2260739,-1784139756332525771,4063972,1803233,496,165,768,1429,786510,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567700,432345564227567700,72,0,1461354633592713222,UBUSDT,438,7,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784140015980000000,1784140015981062007,1784140015981062441,1784140015981063848,1784140015980000000,1784140015981062007,11055884543762,1063848,1784140015980000000,1784140015980970254,370823937111,1063848,3000000,200000000,true,-,1784140015981081772,1784140015983585588,0,1784140015985417897,1784140015983000000,,,,11055884544174,370823937341,,,,,,,11055884544436,370823937477,,,,,,,,,,,0,0,1784140015983000000,2503816,0,2503816,-1784140015981081772,4336125,1832309,434,1407,17924,19765,585588,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567701,432345564227567701,73,0,1461359284715139103,VELVETUSDT,449,22,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784141124894000000,1784141124895426450,1784141124895426935,1784141124895428204,1784141124894000000,1784141124895426450,11055986764515,1428204,1784141124894000000,1784141124894763191,370829987198,1428204,3000000,200000000,true,-,1784141124895445555,1784141124897713184,0,1784141124899504242,1784141124897000000,,,,11055986764928,370829987527,,,,,,,11055986765125,370829987865,,,,,,,,,,,0,0,1784141124897000000,2267629,0,2267629,-1784141124895445555,4058687,1791058,485,1269,17351,19105,713184,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567702,432345564227567702,74,0,1461359289748303887,VELVETUSDT,449,23,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784141126094000000,1784141126094939836,1784141126094940328,1784141126094940846,1784141126094000000,1784141126094939836,11055986899503,940846,1784141126032000000,1784141126032828053,370829995493,62940846,3000000,200000000,true,-,1784141126094946104,1784141126097395622,0,1784141126099246815,1784141126097000000,,,,11055986899776,370829996011,,,,,,,11055986900244,370829996342,,,,,,,,,,,0,0,1784141126097000000,2449518,0,2449518,-1784141126094946104,4300711,1851193,492,518,5258,6268,395622,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567703,432345564227567703,75,0,1461359474150879232,VELVETUSDT,449,24,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784141170058000000,1784141170059597602,1784141170059598033,1784141170059598380,1784141170058000000,1784141170059597602,11055991322289,1598380,1784141170059000000,1784141170059568797,370830276580,598380,3000000,200000000,true,-,1784141170059611869,1784141170061886563,0,1784141170063828566,1784141170061000000,,,,11055991322848,370830276977,,,,,,,11055991323258,370830277276,,,,,,,,,,,0,0,1784141170061000000,2274694,0,2274694,-1784141170059611869,4216697,1942003,431,347,13489,14267,886563,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567704,432345564227567704,76,0,1461359683815747588,WLDUSDT,460,1,kShort,entry,kOpenShort,kSell,false,kFilled,kUnknown,kUnknown,,,1784141220042000000,1784141220043152818,1784141220043153320,1784141220043154516,1784141220042000000,1784141220043152818,11055996189871,1154516,1784141220041000000,1784141220042065729,370830618499,2154516,3000000,200000000,true,-,1784141220043170555,1784141220050429838,0,1784141220052338891,1784141220049000000,,,,11055996189871,370830618782,,,,,11055996189871,370830619095,,,,,,,,,,,,,0,0,1784141220049000000,7259283,0,7259283,-1784141220043170555,9168336,1909053,502,1196,16039,17737,1429838,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567705,432345564227567705,77,0,1461359683845107725,RAVEUSDT,347,10,kShort,entry,kOpenShort,kSell,false,kFilled,kUnknown,kUnknown,,,1784141220042000000,1784141220043154093,1784141220043173623,1784141220043174037,1784141220042000000,1784141220043154093,11055996190028,1174037,1784141220019000000,1784141220019913377,657623826875,24174037,3000000,200000000,true,-,1784141220043175777,1784141220057383288,0,1784141220059499770,1784141220057000000,,,,11055996197912,657623828766,,,,,11055996197912,657623829243,,,,,,,,,,,,,0,0,1784141220057000000,14207511,0,14207511,-1784141220043175777,16323993,2116482,19530,414,1740,21684,383288,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567706,432345564227567706,77,0,1461359684977569820,RAVEUSDT,347,10,kShort,exit,kCloseShort,kBuy,true,kFilled,kUnknown,kUnknown,,,1784141220323000000,1784141220325331266,1784141220325331762,1784141220325331976,1784141220323000000,1784141220325331266,11055996410598,2331976,1784141220305000000,1784141220305976077,657623840167,20331976,3000000,200000000,true,-,1784141220325334426,1784141220327570438,0,1784141220329452786,1784141220327000000,,,,11055996410598,657623840167,,,,,11055996412604,657623840808,,,,,,,,,,,,,0,0,1784141220327000000,2236012,0,2236012,-1784141220325334426,4118360,1882348,496,214,2450,3160,570438,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
