run_id,local_order_id,text_order_id,request_sequence,encoded_request_id,exchange_order_id,symbol,symbol_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,signal_role,order_role,position_id,position_event,position_direction,entry_local_order_id,action,side,reduce_only,time_in_force,status,finish_reason,reject_reason,raw_price,order_price,price_text,price_tick,slippage_ticks,order_offset_ticks,quantity,quantity_text,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,contract_multiplier,filled_notional,fill_role,exec_slippage_price,exec_slippage_ticks,exec_slippage_bps,exec_slippage_quote,limit_improvement_ticks,fee_rate_config,fee_quote_estimated,fee_source,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,ack_rtt_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,source_schema,warnings
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712212,t-288230376151712212,469,144115188075856341,235876031641665064,SKYAI_USDT,378,kBinance,378,1781878719522000000,1781878719522741769,1781878719522742373,1781878719522743027,1781878719522000000,1781878719522741769,10846965691632,743027,1781878719522477000,1781878719522703478,2253427934,266027,5000000,20000000,true,-,kLead,entry,41,kEntrySubmit,kShort,288230376151712212,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35265,0.35261,0.35261,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,842,707,0,0,0,10,716361,1781878719523015000,1781878719523185000,170000,10846965691752,2253427934,,,,,,,10846965695767,2253428069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781878719522759536,1781878719523475897,1781878719536171473,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712220,t-288230376151712220,477,144115188075856349,235876031641707059,SKYAI_USDT,378,kBinance,378,1781879012233000000,1781879012234481082,1781879012234481598,1781879012234482372,1781879012233000000,1781879012234481082,10846994164936,1482372,1781879012231374000,1781879012231554546,2253510610,3108372,5000000,20000000,true,-,kLead,entry,42,kEntrySubmit,kShort,288230376151712220,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35447,0.35443,0.35443,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,610,284,0,0,0,10,666933,1781879012234698000,1781879012234866000,168000,10846994164936,2253510615,10846994167002,2253510729,,,,,10846994167002,2253510729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781879012234498631,1781879012235165564,1781879012243709601,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712226,t-288230376151712226,483,144115188075856355,235876031641715002,SKYAI_USDT,378,kBinance,378,1781879098448000000,1781879098448990725,1781879098448991254,1781879098448992212,1781879098448000000,1781879098448990725,10847003916184,992212,1781879098448575000,1781879098448766136,2253526197,417212,5000000,20000000,true,-,kLead,entry,43,kEntrySubmit,kShort,288230376151712226,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35488,0.35484,0.35484,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,538,279,0,0,0,10,1414427,1781879098449423000,1781879098449863000,440000,10847003916378,2253526221,,,,,,,10847003916580,2253526255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781879098449008025,1781879098450422452,1781879098451424325,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712227,t-288230376151712227,484,144115188075856356,235876031641716147,SKYAI_USDT,378,kBinance,378,1781879102480000000,1781879102481473008,1781879102481473279,1781879102481473606,1781879102480000000,1781879102481473008,10847004357239,1473606,1781879102480298000,1781879102480541826,2253528353,1175606,5000000,20000000,true,-,kLead,entry,44,kEntrySubmit,kLong,288230376151712227,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35527,0.35531,0.35531,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,528,190,0,0,0,10,578261,1781879102481680000,1781879102481783000,103000,10847004357288,2253528353,,,,,,,10847004357898,2253528353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781879102481483092,1781879102482061353,1781879102484039366,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712228,t-288230376151712228,485,144115188075856357,235876031641716210,SKYAI_USDT,378,kBinance,378,1781879102485000000,1781879102486104078,1781879102486104437,1781879102486104658,1781879102485000000,1781879102486104078,10847004358334,1104658,1781879102480298000,1781879102480541826,2253528353,5806658,5000000,20000000,true,-,kLead,entry,45,kEntrySubmit,kLong,288230376151712228,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35527,0.35531,0.35531,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,538,163,0,0,0,10,620785,1781879102486311000,1781879102486448000,137000,10847004358395,2253528387,10847004358946,2253528491,,,,,10847004358946,2253528491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781879102486106883,1781879102486727668,1781879102489132915,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712230,t-288230376151712230,487,144115188075856359,235876031641720956,SKYAI_USDT,378,kBinance,378,1781879153493000000,1781879153494608164,1781879153494608396,1781879153494609212,1781879153493000000,1781879153494608164,10847010933734,1609212,1781879153493951000,1781879153494190262,2253537563,658212,5000000,20000000,true,-,kLead,entry,46,kEntrySubmit,kLong,288230376151712230,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35542,0.35546,0.35546,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,466,107,0,0,0,10,669462,1781879153494849000,1781879153494999000,150000,10847010933966,2253537563,10847010936016,2253537736,,,,,10847010936524,2253537774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781879153494626943,1781879153495296405,1781879153507735770,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712243,t-288230376151712243,500,144115188075856372,235876031641756071,SKYAI_USDT,378,kBinance,378,1781879640762000000,1781879640762954838,1781879640762955529,1781879640762956180,1781879640762000000,1781879640762954838,10847060780693,956180,1781879640762313000,1781879640762513478,2253606578,643180,5000000,20000000,true,-,kLead,entry,47,kEntrySubmit,kShort,288230376151712243,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35386,0.35382,0.35382,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,933,1016,0,0,0,10,580454,1781879640763155000,1781879640763285000,130000,10847060780769,2253606578,10847060780865,2253606589,,,,,10847060780865,2253606598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781879640762965216,1781879640763545670,1781879640764683595,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712247,t-288230376151712247,504,144115188075856376,235876031641768768,SKYAI_USDT,378,kBinance,378,1781879857095000000,1781879857096190116,1781879857096190655,1781879857096191620,1781879857095000000,1781879857096190116,10847082667436,1191620,1781879857095138000,1781879857095325899,2253631138,1053620,5000000,20000000,true,-,kLead,entry,48,kEntrySubmit,kLong,288230376151712247,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35614,0.35618,0.35618,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,417,54,0,0,0,10,588755,1781879857096398000,1781879857096536000,138000,10847082667436,2253631140,10847082668436,2253631481,,,,,10847082668436,2253631481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781879857096210443,1781879857096799198,1781879857102282209,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712251,t-288230376151712251,508,144115188075856380,235876031641792641,SKYAI_USDT,378,kBinance,378,1781880145958000000,1781880145958969299,1781880145958970096,1781880145958971070,1781880145958000000,1781880145958969299,10847110436660,971070,1781880145957873000,1781880145958111590,2253678543,1098070,5000000,20000000,true,-,kLead,entry,49,kEntrySubmit,kShort,288230376151712251,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35795,0.35791,0.35791,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,437,98,0,0,0,10,739913,1781880145959197000,1781880145959435000,238000,10847110436773,2253678562,10847110436920,2253678562,,,,,10847110436920,2253678574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781880145958988210,1781880145959728123,1781880145960930477,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712261,t-288230376151712261,518,144115188075856390,235876031641848211,SKYAI_USDT,378,kBinance,378,1781880848158000000,1781880848158996357,1781880848158996727,1781880848158997999,1781880848158000000,1781880848158996357,10847174068819,997999,1781880848157148000,1781880848157338382,2253787854,1849999,5000000,20000000,true,-,kLead,entry,50,kEntrySubmit,kShort,288230376151712261,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.36174,0.3617,0.36170,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,953,1134,0,0,0,10,4919446,1781880848159225000,1781880848163642000,4417000,10847174069625,2253787948,10847174069700,2253787970,,,,,10847174069785,2253787970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781880848159014514,1781880848163933960,1781880848165326220,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712263,t-288230376151712263,520,144115188075856392,235876031641853815,SKYAI_USDT,378,kBinance,378,1781880923411000000,1781880923412516913,1781880923412517384,1781880923412518093,1781880923411000000,1781880923412516913,10847181353860,1518093,1781880923408726000,1781880923408969312,2253798807,3792093,5000000,20000000,true,-,kLead,entry,51,kEntrySubmit,kShort,288230376151712263,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.36038,0.36034,0.36034,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,663,404,0,0,0,10,652007,1781880923412747000,1781880923412885000,138000,10847181353976,2253798832,10847181354115,2253798868,,,,,10847181354165,2253798868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781880923412528493,1781880923413180500,1781880923414675510,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712264,t-288230376151712264,521,144115188075856393,235876031641855199,SKYAI_USDT,378,kBinance,378,1781880925953000000,1781880925954037991,1781880925954038434,1781880925954038883,1781880925953000000,1781880925954037991,10847181628716,1038883,1781880925953778000,1781880925953996392,2253801423,260883,5000000,20000000,true,-,kLead,entry,52,kEntrySubmit,kLong,288230376151712264,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.36112,0.36116,0.36116,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,652,325,0,0,0,10,617627,1781880925954277000,1781880925954391000,114000,10847181628749,2253801423,10847181628959,2253801480,,,,,10847181629212,2253801576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781880925954046046,1781880925954663673,1781880925958621322,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712265,t-288230376151712265,522,144115188075856394,235876031641855432,SKYAI_USDT,378,kBinance,378,1781880926146000000,1781880926147458078,1781880926147458310,1781880926147458593,1781880926146000000,1781880926147458078,10847181649128,1458593,1781880926146382000,1781880926146642141,2253801911,1076593,5000000,20000000,true,-,kLead,entry,53,kEntrySubmit,kShort,288230376151712265,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.36153,0.36149,0.36149,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,647,253,0,0,0,10,630645,1781880926147668000,1781880926147792000,124000,10847181649192,2253801928,10847181649330,2253801953,,,,,10847181649330,2253801953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781880926147461175,1781880926148091820,1781880926149288299,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712271,t-288230376151712271,528,144115188075856400,235876031641911810,SKYAI_USDT,378,kBinance,378,1781881563848000000,1781881563849600084,1781881563849600709,1781881563849601054,1781881563848000000,1781881563849600084,10847239440849,1601054,1781881563848858000,1781881563849041756,2253912445,743054,5000000,20000000,true,-,kLead,entry,54,kEntrySubmit,kShort,288230376151712271,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.3557,0.35566,0.35566,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,771,565,0,0,0,10,754844,1781881563849842000,1781881563850050000,208000,10847239440934,2253912489,10847239441269,2253912549,,,,,10847239441543,2253912623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781881563849609777,1781881563850364621,1781881563852613139,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712276,t-288230376151712276,533,144115188075856405,235876031641952585,SKYAI_USDT,378,kBinance,378,1781882056781000000,1781882056782470134,1781882056782470307,1781882056782470991,1781882056781000000,1781882056782470134,10847282582676,1470991,1781882056781674000,1781882056781916697,2253992606,796991,5000000,20000000,true,-,kLead,entry,55,kEntrySubmit,kShort,288230376151712276,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35738,0.35734,0.35734,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,416,58,0,0,0,10,607210,1781882056782687000,1781882056782837000,150000,10847282582759,2253992647,10847282583030,2253992708,,,,,10847282583805,2253992947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781882056782488886,1781882056783096096,1781882056789503353,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712283,t-288230376151712283,540,144115188075856412,235876031641977449,SKYAI_USDT,378,kBinance,378,1781882280471000000,1781882280472147981,1781882280472148606,1781882280472149324,1781882280471000000,1781882280472147981,10847302409591,1149324,1781882280471833000,1781882280472040030,2254041541,316324,5000000,20000000,true,-,kLead,entry,56,kEntrySubmit,kLong,288230376151712283,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.36152,0.36156,0.36156,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,455,105,0,0,0,10,597066,1781882280472370000,1781882280472490000,120000,10847302409785,2254041541,10847302410255,2254041629,,,,,10847302410758,2254041865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781882280472165325,1781882280472762391,1781882280476784375,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712284,t-288230376151712284,541,144115188075856413,235876031641977538,SKYAI_USDT,378,kBinance,378,1781882280476000000,1781882280476980919,1781882280476981475,1781882280476981883,1781882280476000000,1781882280476980919,10847302410880,981883,1781882280475972000,1781882280476190000,2254041865,1009883,5000000,20000000,true,-,kLead,entry,57,kEntrySubmit,kShort,288230376151712284,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.36183,0.36179,0.36179,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,462,92,0,0,0,10,539753,1781882280477168000,1781882280477271000,103000,10847302410947,2254041932,10847302411429,2254041956,,,,,10847302411429,2254041956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781882280476984225,1781882280477523978,1781882280479011648,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712292,t-288230376151712292,549,144115188075856421,235876031642011942,SKYAI_USDT,378,kBinance,378,1781882715553000000,1781882715554780365,1781882715554780842,1781882715554781618,1781882715553000000,1781882715554780365,10847346284139,1781618,1781882715541030000,1781882715541245891,2254109235,13751618,5000000,20000000,true,-,kLead,entry,58,kEntrySubmit,kLong,288230376151712292,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.36034,0.36038,0.36038,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,427,76,0,0,0,10,672805,1781882715555008000,1781882715555162000,154000,10847346284257,2254109304,,,,,,,10847346285794,2254109644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781882715554797983,1781882715555470788,1781882715567793753,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712322,t-288230376151712322,579,144115188075856451,235876031642146861,SKYAI_USDT,378,kBinance,378,1781884919794000000,1781884919794968338,1781884919794969230,1781884919794969919,1781884919794000000,1781884919794968338,10847546986584,969919,1781884919794532000,1781884919794739558,2254371705,437919,5000000,20000000,true,-,kLead,entry,59,kEntrySubmit,kLong,288230376151712322,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35845,0.35849,0.35849,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,544,240,0,0,0,10,624682,1781884919795183000,1781884919795297000,114000,10847546986658,2254371705,10847546987033,2254371741,,,,,10847546987033,2254371741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781884919794988118,1781884919795612800,1781884919797060001,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712323,t-288230376151712323,580,144115188075856452,235876031642150034,SKYAI_USDT,378,kBinance,378,1781884922472000000,1781884922472991081,1781884922472991989,1781884922472992272,1781884922472000000,1781884922472991081,10847547377837,992272,1781884922471706000,1781884922471888455,2254377736,1286272,5000000,20000000,true,-,kLead,entry,60,kEntrySubmit,kLong,288230376151712323,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35646,0.3565,0.35650,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,530,168,0,0,0,10,573418,1781884922473212000,1781884922473331000,119000,10847547377939,2254377779,10847547378184,2254377813,,,,,10847547378467,2254377813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781884922473002930,1781884922473576348,1781884922475035590,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712342,t-288230376151712342,599,144115188075856471,235876031642250769,SKYAI_USDT,378,kBinance,378,1781885707355000000,1781885707356791032,1781885707356791845,1781885707356792717,1781885707355000000,1781885707356791032,10847625440485,1792717,1781885707356313000,1781885707356509099,2254572927,479717,5000000,20000000,true,-,kLead,entry,61,kEntrySubmit,kShort,288230376151712342,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.36516,0.36512,0.36512,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,481,155,0,0,0,10,786466,1781885707357080000,1781885707357279000,199000,10847625440602,2254572927,10847625440786,2254572945,,,,,10847625440848,2254572984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781885707356808162,1781885707357594628,1781885707360701961,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712344,t-288230376151712344,601,144115188075856473,235876031642262525,SKYAI_USDT,378,kBinance,378,1781885810153000000,1781885810154546973,1781885810154547347,1781885810154548066,1781885810153000000,1781885810154546973,10847636112995,1548066,1781885810153699000,1781885810153915484,2254595742,849066,5000000,20000000,true,-,kLead,entry,62,kEntrySubmit,kShort,288230376151712344,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35988,0.35984,0.35984,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,417,65,0,0,0,10,637673,1781885810154782000,1781885810154908000,126000,10847636112995,2254595769,10847636113262,2254595782,,,,,10847636113262,2254595782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781885810154564586,1781885810155202259,1781885810156216670,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712345,t-288230376151712345,602,144115188075856474,235876031642262563,SKYAI_USDT,378,kBinance,378,1781885810155000000,1781885810156599853,1781885810156600296,1781885810156600780,1781885810155000000,1781885810156599853,10847636113316,1600780,1781885810155810000,1781885810156025833,2254595782,790780,5000000,20000000,true,-,kLead,entry,63,kEntrySubmit,kLong,288230376151712345,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35965,0.35969,0.35969,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,440,93,0,0,0,10,612905,1781885810156779000,1781885810156929000,150000,10847636113386,2254595807,10847636113543,2254595849,,,,,10847636113543,2254595849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781885810156603153,1781885810157216058,1781885810158594248,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712351,t-288230376151712351,608,144115188075856480,235876031642288481,SKYAI_USDT,378,kBinance,378,1781886151685000000,1781886151686474647,1781886151686475128,1781886151686476176,1781886151685000000,1781886151686474647,10847669817324,1476176,1781886151685458000,1781886151685641363,2254646341,1018176,5000000,20000000,true,-,kLead,entry,64,kEntrySubmit,kShort,288230376151712351,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.36037,0.36033,0.36033,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,680,434,0,0,0,10,765521,1781886151686699000,1781886151686848000,149000,10847669817507,2254646444,,,,,,,10847669818377,2254646586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781886151686492897,1781886151687258418,1781886151691901553,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712353,t-288230376151712353,610,144115188075856482,235876031642295396,SKYAI_USDT,378,kBinance,378,1781886220324000000,1781886220325495563,1781886220325496272,1781886220325496956,1781886220324000000,1781886220325495563,10847675626363,1496956,1781886220324355000,1781886220324546123,2254659944,1141956,5000000,20000000,true,-,kLead,entry,65,kEntrySubmit,kLong,288230376151712353,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.3604,0.36044,0.36044,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,452,111,0,0,0,10,617392,1781886220325712000,1781886220325851000,139000,10847675626433,2254659965,10847675626747,2254660013,,,,,10847675626776,2254660013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781886220325513927,1781886220326131319,1781886220327733853,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712357,t-288230376151712357,614,144115188075856486,235876031642301878,SKYAI_USDT,378,kBinance,378,1781886316106000000,1781886316107520216,1781886316107520403,1781886316107520956,1781886316106000000,1781886316107520216,10847684140078,1520956,1781886316107095000,1781886316107281614,2254672400,425956,5000000,20000000,true,-,kLead,entry,66,kEntrySubmit,kShort,288230376151712357,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.36048,0.36044,0.36044,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,468,105,0,0,0,10,639895,1781886316107753000,1781886316107890000,137000,10847684140227,2254672400,10847684141233,2254672849,,,,,10847684141233,2254672849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781886316107530092,1781886316108169987,1781886316113875378,submitted_v1,
