run_id,latency_key,local_order_id,parent_id,route_id,exchange_order_id,exchange,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,request_send_local_ns,request_send_monotonic_ns,order_encode_done_local_ns,write_complete_local_ns,write_complete_monotonic_ns,ack_local_receive_ns,ack_receive_monotonic_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,place_creation_exchange_ns,feedback_message_exchange_ns,feedback_created_exchange_ns,feedback_updated_exchange_ns,feedback_local_receive_ns,protocol_order_status,cancel_reason,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_write_complete_local_ns,write_complete_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,bitget_creation_to_terminal_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567818,432345564227567818,196,0,1463558656735457282,bitget,UBUSDT,438,9,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,202,,1784665496044000000,1784665496045548979,1784665496045549372,1784665496045550559,1784665496044000000,1784665496045548979,11101460403601,1550559,1784665496045000000,1784665496045217626,374454734739,550559,3000000,500000000,true,-,1784665496045562347,11864550186028250,1784665496045562312,1784665496045570971,11864550186036659,1784665496051055024,11864550191520704,0,1784665496051515033,1784665496049000000,1784665496047000000,1784665496049000000,1784665496047000000,1784665496049000000,1784665496051508263,cancelled,ioc_not_full_cancel,,,,11101460404121,374454735118,,,,,,,11101460404128,374454735118,,,,,,,,,,,0,0,1784665496049000000,5492677,0,5492677,8624,5484045,-1784665496045562347,5952686,460009,393,1187,11788,13368,2055024,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567819,432345564227567819,197,0,1463560518947713030,bitget,1000XECUSDT,494,17,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,203,,1784665940030000000,1784665940031559225,1784665940031559648,1784665940031560019,1784665940030000000,1784665940031559225,11101490157374,1560019,1784665940031000000,1784665940031527320,430025783993,560019,3000000,500000000,true,-,1784665940031566830,11864994172032517,1784665940031566797,1784665940031574840,11864994172040530,1784665940037049504,11864994177515183,0,1784665940037288273,1784665940035000000,1784665940033000000,1784665940035000000,1784665940033000000,1784665940035000000,1784665940037281009,cancelled,ioc_not_full_cancel,,,,11101490157940,430025784806,,,,,,,11101490158050,430025784806,,,,,,,,,,,0,0,1784665940035000000,5482674,0,5482674,8010,5474653,-1784665940031566830,5721443,238769,423,371,6811,7605,2049504,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567820,432345564227567820,198,0,1463560519643967492,bitget,1000XECUSDT,494,18,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,204,,1784665940196000000,1784665940197093949,1784665940197094406,1784665940197094880,1784665940196000000,1784665940197093949,11101490167984,1094880,1784665940111000000,1784665940111927131,430025786137,86094880,3000000,500000000,true,-,1784665940197099913,11864994337565599,1784665940197099879,1784665940197108303,11864994337573983,1784665940202583168,11864994343048849,0,1784665940202985317,1784665940200000000,1784665940199000000,1784665940201000000,1784665940199000000,1784665940200000000,1784665940202980972,cancelled,ioc_not_full_cancel,,,,11101490169314,430025787684,,,,,,,11101490169314,430025787787,,,,,,,,,,,0,0,1784665940200000000,5483255,0,5483255,8390,5474866,-1784665940197099913,5885404,402149,457,474,5033,5964,2583168,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567821,432345564227567821,199,0,1463561728274608132,bitget,BTWUSDT,95,16,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,205,,1784666228356000000,1784666228357211589,1784666228357211982,1784666228357212715,1784666228356000000,1784666228357211589,11101510595690,1212715,1784666228104000000,1784666228104681448,430031934919,253212715,3000000,500000000,true,-,1784666228357224686,11865282497690468,1784666228357224653,1784666228357234026,11865282497699714,1784666228362781521,11865282503247202,0,1784666228362957933,1784666228361000000,1784666228359000000,1784666228361000000,1784666228359000000,1784666228360000000,1784666228362951359,cancelled,ioc_not_full_cancel,,,,11101510596222,430031937358,,,,,,,11101510596271,430031937361,,,,,,,,,,,0,0,1784666228360000000,5556835,0,5556835,9340,5547488,-1784666228357224686,5733247,176412,393,733,11971,13097,1781521,0,-1000000,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567822,432345564227567822,200,0,1463561924282822658,bitget,0GUSDT,0,1,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,206,,1784666275088000000,1784666275089006530,1784666275089007034,1784666275089008433,1784666275088000000,1784666275089006530,11101513770654,1008433,1784666275088000000,1784666275088346139,374458840261,1008433,3000000,500000000,true,-,1784666275089018683,11865329229484423,1784666275089018649,1784666275089026884,11865329229492573,1784666275094716201,11865329235181881,0,1784666275094908123,1784666275092000000,1784666275091000000,1784666275093000000,1784666275091000000,1784666275092000000,1784666275094900654,cancelled,ioc_not_full_cancel,,,,11101513771465,374458840490,,,,,,,11101513771465,374458840490,,,,,,,,,,,0,0,1784666275092000000,5697518,0,5697518,8201,5689308,-1784666275089018683,5889440,191922,504,1399,10250,12153,2716201,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567823,432345564227567823,201,0,1463564643244584960,bitget,RAVEUSDT,347,4,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,207,,1784666923339000000,1784666923339875925,1784666923339876323,1784666923339877325,1784666923339000000,1784666923339875925,11101556728645,877325,1784666923339000000,1784666923339336504,664861053483,877325,3000000,500000000,true,-,1784666923339889034,11865977480354809,1784666923339889000,1784666923339897137,11865977480362825,1784666923345668708,11865977486134391,0,1784666923346037379,1784666923343000000,1784666923342000000,1784666923344000000,1784666923342000000,1784666923343000000,1784666923346029630,cancelled,ioc_not_full_cancel,,,,11101556729410,664861053634,,,,,,,11101556729410,664861053634,,,,,,,,,,,0,0,1784666923343000000,5779674,0,5779674,8103,5771566,-1784666923339889034,6148345,368671,398,1002,11709,13109,2668708,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567824,432345564227567824,202,0,1463565080026820617,bitget,KAITOUSDT,236,8,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,208,,1784667027477000000,1784667027477872670,1784667027477873311,1784667027477874673,1784667027477000000,1784667027477872670,11101562968895,874673,1784667027373000000,1784667027373406908,200307263122,104874673,3000000,500000000,true,-,1784667027477885724,11866081618351414,1784667027477885690,1784667027477892018,11866081618357709,1784667027483235059,11866081623700739,0,1784667027483566525,1784667027481000000,1784667027479000000,1784667027481000000,1784667027479000000,1784667027481000000,1784667027483560050,cancelled,ioc_not_full_cancel,,,,11101562970169,200307263919,,,,,,,11101562970210,200307263919,,,,,,,,,,,0,0,1784667027481000000,5349335,0,5349335,6294,5343030,-1784667027477885724,5680801,331466,641,1362,11051,13054,2235059,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567825,432345564227567825,203,0,1463565326756753412,bitget,KORUUSDT,497,2,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,209,,1784667086302000000,1784667086302957783,1784667086302958194,1784667086302959269,1784667086302000000,1784667086302957783,11101566181023,959269,1784667086161000000,1784667086161776999,430047593232,141959269,3000000,500000000,true,-,1784667086302969224,11866140443434912,1784667086302969189,1784667086302978356,11866140443444047,1784667086308344412,11866140448810091,0,1784667086309014990,1784667086306000000,1784667086305000000,1784667086307000000,1784667086305000000,1784667086306000000,1784667086309008521,cancelled,ioc_not_full_cancel,,,,11101566181468,430047594836,,,,,,,11101566181499,430047594863,,,,,,,,,,,0,0,1784667086306000000,5375188,0,5375188,9132,5366044,-1784667086302969224,6045766,670578,411,1075,9955,11441,2344412,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567826,432345564227567826,204,0,1463567170165944320,bitget,UBUSDT,438,10,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,210,,1784667525804000000,1784667525805228958,1784667525805229306,1784667525805230181,1784667525804000000,1784667525805228958,11101593201433,1230181,1784667525801000000,1784667525801696086,374464592929,4230181,3000000,500000000,true,-,1784667525805241495,11866579945707273,1784667525805241461,1784667525805248986,11866579945714676,1784667525810746678,11866579951212357,0,1784667525811059423,1784667525808000000,1784667525807000000,1784667525809000000,1784667525807000000,1784667525808000000,1784667525811052697,cancelled,ioc_not_full_cancel,,,,11101593202515,374464593436,,,,,,,11101593202515,374464593436,,,,,,,,,,,0,0,1784667525808000000,5505183,0,5505183,7491,5497681,-1784667525805241495,5817928,312745,348,875,11314,12537,2746678,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567827,432345564227567827,205,0,1463567573003677716,bitget,TACUSDT,411,7,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,211,,1784667621849000000,1784667621850020812,1784667621850021223,1784667621850021639,1784667621849000000,1784667621850020812,11101600684889,1021639,1784667621849000000,1784667621849801856,374465146192,1021639,3000000,500000000,true,-,1784667621850028652,11866675990494465,1784667621850028615,1784667621850037465,11866675990503153,1784667621855426273,11866675995891963,0,1784667621855645011,1784667621853000000,1784667621851000000,1784667621853000000,1784667621851000000,1784667621853000000,1784667621855637717,cancelled,ioc_not_full_cancel,,,,11101600685949,374465146521,,,,,,,11101600686185,374465146521,,,,,,,,,,,0,0,1784667621853000000,5397621,0,5397621,8813,5388810,-1784667621850028652,5616359,218738,411,416,7013,7840,2426273,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567828,432345564227567828,206,0,1463568735564083208,bitget,SNDKUSDT,503,4,kLong,entry,kOpenLong,kBuy,false,kFilled,kUnknown,kUnknown,212,,1784667899025000000,1784667899025896185,1784667899025896583,1784667899025897291,1784667899025000000,1784667899025896185,11101622409223,897291,1784667899025000000,1784667899025887931,430063954604,897291,3000000,500000000,true,-,1784667899025907905,11866953166373686,1784667899025907871,1784667899025914593,11866953166380281,1784667899031394934,11866953171860613,0,1784667899031778482,1784667899029000000,1784667899027000000,1784667899029000000,1784667899027000000,1784667899029000000,1784667899031774010,filled,,,,,11101622411170,430063955638,,,11101622411206,430063955638,11101622411206,430063955638,,,,,,,,,,,,,0,0,1784667899029000000,5487029,0,5487029,6688,5480332,-1784667899025907905,5870577,383548,398,708,10614,11720,2394934,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567829,432345564227567829,206,0,1463568754694303747,bitget,SNDKUSDT,503,4,kLong,exit,kCloseLong,kSell,true,kCancelled,kImmediateOrCancel,kUnknown,213,,1784667903585000000,1784667903586467419,1784667903586467839,1784667903586468164,1784667903585000000,1784667903586467419,11101622702089,1468164,1784667903076000000,1784667903077045630,430064047537,510468164,3000000,500000000,true,-,1784667903586477011,11866957726942699,1784667903586476976,1784667903586485063,11866957726950754,1784667903591716476,11866957732182156,0,1784667903591809343,1784667903589000000,1784667903588000000,1784667903590000000,1784667903588000000,1784667903589000000,1784667903591802767,cancelled,ioc_not_full_cancel,,,,11101622702942,430064051432,,,,,,,11101622702942,430064051432,,,,,,,,,,,0,0,1784667903589000000,5239465,0,5239465,8052,5231402,-1784667903586477011,5332332,92867,420,325,8847,9592,2716476,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567830,432345564227567830,206,0,1463568763980492802,bitget,SNDKUSDT,503,4,kLong,exit,kCloseLong,kSell,true,kFilled,kUnknown,kUnknown,214,,1784667905800000000,1784667905800415902,1784667905800416376,1784667905800416595,1784667905798000000,1784667905799625533,11101622884159,2416595,1784667905800000000,1784667905800415902,430064094617,416595,3000000,500000000,true,-,1784667905800423663,11866959940889349,1784667905800423630,1784667905800429172,11866959940894862,1784667905805618714,11866959946084394,0,1784667905805835058,1784667905803000000,1784667905802000000,1784667905804000000,1784667905802000000,1784667905803000000,1784667905805829673,filled,,,,,11101622884428,430064094841,,,,,11101622884428,430064094841,,,,,,,,,,,,,0,0,1784667905803000000,5195051,0,5195051,5509,5189532,-1784667905800423663,5411395,216344,474,219,7068,7761,2618714,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567831,432345564227567831,207,0,1463568981920722944,bitget,ALLOUSDT,25,6,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,215,,1784667957760000000,1784667957761110017,1784667957761110970,1784667957761111799,1784667957760000000,1784667957761110017,11101626614422,1111799,1784667957295000000,1784667957296247550,430065338847,466111799,3000000,500000000,true,-,1784667957761122436,11867011901588125,1784667957761122402,1784667957761129534,11867011901595224,1784667957766485649,11867011906951329,0,1784667957766758505,1784667957764000000,1784667957763000000,1784667957765000000,1784667957763000000,1784667957764000000,1784667957766752264,cancelled,ioc_not_full_cancel,,,,11101626615537,430065349355,,,,,,,11101626615537,430065349355,,,,,,,,,,,0,0,1784667957764000000,5363213,0,5363213,7098,5356105,-1784667957761122436,5636069,272856,953,829,10637,12419,2485649,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567832,432345564227567832,208,0,1463569093795393537,bitget,ALLOUSDT,25,7,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,216,,1784667984433000000,1784667984434340848,1784667984434341262,1784667984434342284,1784667984433000000,1784667984434340848,11101628429343,1342284,1784667984256000000,1784667984256796272,430066123983,178342284,3000000,500000000,true,-,1784667984434352148,11867038574817887,1784667984434352111,1784667984434359471,11867038574825162,1784667984439632173,11867038580097854,0,1784667984439866607,1784667984437000000,1784667984436000000,1784667984438000000,1784667984436000000,1784667984437000000,1784667984439859590,cancelled,ioc_not_full_cancel,,,,11101628430829,430066130146,,,,,,,11101628430829,430066130146,,,,,,,,,,,0,0,1784667984437000000,5280025,0,5280025,7323,5272692,-1784667984434352148,5514459,234434,414,1022,9864,11300,2632173,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567833,432345564227567833,209,0,1463569442283335707,bitget,SNDKUSDT,503,5,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,217,,1784668067520000000,1784668067520629398,1784668067520629769,1784668067520630579,1784668067520000000,1784668067520629398,11101633777022,630579,1784668067505000000,1784668067505682724,430068089665,15630579,3000000,500000000,true,-,1784668067520641026,11867121661106807,1784668067520640992,1784668067520649263,11867121661114952,1784668067526173646,11867121666639325,0,1784668067526588708,1784668067524000000,1784668067522000000,1784668067524000000,1784668067522000000,1784668067524000000,1784668067526582780,cancelled,ioc_not_full_cancel,,,,11101633780625,430068093095,,,,,,,11101633780949,430068093159,,,,,,,,,,,0,0,1784668067524000000,5532620,0,5532620,8237,5524373,-1784668067520641026,5947682,415062,371,810,10447,11628,2173646,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567834,432345564227567834,210,0,1463570056732094464,bitget,1000XECUSDT,494,19,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,218,,1784668214015000000,1784668214015968354,1784668214015968745,1784668214015969181,1784668214015000000,1784668214015968354,11101643566630,969181,1784668214014000000,1784668214014707893,430071160114,1969181,3000000,500000000,true,-,1784668214015976016,11867268156441757,1784668214015975983,1784668214015985329,11867268156451018,1784668214021667119,11867268162132799,0,1784668214021992636,1784668214019000000,1784668214018000000,1784668214020000000,1784668214018000000,1784668214019000000,1784668214021985859,cancelled,ioc_not_full_cancel,,,,11101643567284,430071160345,,,,,,,11101643567284,430071160364,,,,,,,,,,,0,0,1784668214019000000,5691103,0,5691103,9313,5681781,-1784668214015976016,6016620,325517,391,436,6835,7662,2667119,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567835,432345564227567835,211,0,1463570311024357377,bitget,DEXEUSDT,135,68,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,219,,1784668274643000000,1784668274644158377,1784668274644158833,1784668274644159809,1784668274643000000,1784668274644158377,11101647786522,1159809,1784668274522000000,1784668274522853498,430072361388,122159809,3000000,500000000,true,-,1784668274644169957,11867328784635990,1784668274644169923,1784668274644178355,11867328784644045,1784668274649475653,11867328789941332,0,1784668274649706423,1784668274647000000,1784668274646000000,1784668274648000000,1784668274646000000,1784668274647000000,1784668274649699063,cancelled,ioc_not_full_cancel,,,,11101647787365,430072369291,,,,,,,11101647787405,430072369291,,,,,,,,,,,0,0,1784668274647000000,5305696,0,5305696,8398,5297287,-1784668274644169957,5536466,230770,456,976,10148,11580,2475653,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567836,432345564227567836,212,0,1463570365139267598,bitget,DEXEUSDT,135,69,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,220,,1784668287546000000,1784668287546979784,1784668287546980391,1784668287546981029,1784668287546000000,1784668287546979784,11101648494703,981029,1784668287512000000,1784668287512596389,430072595998,34981029,3000000,500000000,true,-,1784668287546991380,11867341687457069,1784668287546991346,1784668287547000449,11867341687466138,1784668287552457643,11867341692923323,0,1784668287552707062,1784668287550000000,1784668287548000000,1784668287550000000,1784668287548000000,1784668287550000000,1784668287552700707,cancelled,ioc_not_full_cancel,,,,11101648495610,430072597490,,,,,,,11101648495642,430072597531,,,,,,,,,,,0,0,1784668287550000000,5466263,0,5466263,9069,5457185,-1784668287546991380,5715682,249419,607,638,10351,11596,2457643,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567837,432345564227567837,213,0,1463571911440740358,bitget,KAITOUSDT,236,9,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,221,,1784668656212000000,1784668656213470125,1784668656213470547,1784668656213471392,1784668656212000000,1784668656213470125,11101672349695,1471392,1784668656213000000,1784668656213262603,200310552340,471392,3000000,500000000,true,-,1784668656213482639,11867710353948326,1784668656213482605,1784668656213491703,11867710353957390,1784668656218828390,11867710359294069,0,1784668656219100067,1784668656217000000,1784668656215000000,1784668656217000000,1784668656215000000,1784668656217000000,1784668656219092898,cancelled,ioc_not_full_cancel,,,,11101672351442,200310552702,,,,,,,11101672351573,200310552768,,,,,,,,,,,0,0,1784668656217000000,5345751,0,5345751,9064,5336679,-1784668656213482639,5617428,271677,422,845,11247,12514,1828390,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567838,432345564227567838,214,0,1463572203263635461,bitget,KAITOUSDT,236,10,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,222,,1784668725788000000,1784668725789418052,1784668725789418437,1784668725789419506,1784668725788000000,1784668725789418052,11101676611060,1419506,1784668725759000000,1784668725759967633,200310712238,30419506,3000000,500000000,true,-,1784668725789429085,11867779929894773,1784668725789429050,1784668725789436293,11867779929901982,1784668725795006114,11867779935471793,0,1784668725795186354,1784668725793000000,1784668725791000000,1784668725793000000,1784668725791000000,1784668725793000000,1784668725795180001,cancelled,ioc_not_full_cancel,,,,11101676612417,200310712639,,,,,,,11101676612417,200310712670,,,,,,,,,,,0,0,1784668725793000000,5577029,0,5577029,7208,5569811,-1784668725789429085,5757269,180240,385,1069,9579,11033,2006114,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567839,432345564227567839,215,0,1463572250139176971,bitget,KAITOUSDT,236,11,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,223,,1784668736965000000,1784668736965966407,1784668736965966883,1784668736965967733,1784668736965000000,1784668736965966407,11101677351227,967733,1784668736965000000,1784668736965547588,200310743689,967733,3000000,500000000,true,-,1784668736965976051,11867791106441739,1784668736965976017,1784668736965983543,11867791106449233,1784668736971408869,11867791111874548,0,1784668736971659182,1784668736969000000,1784668736968000000,1784668736969000000,1784668736968000000,1784668736969000000,1784668736971652678,cancelled,ioc_not_full_cancel,,,,11101677352399,200310744051,,,,,,,11101677352399,200310744051,,,,,,,,,,,0,0,1784668736969000000,5432818,0,5432818,7492,5425315,-1784668736965976051,5683131,250313,476,850,8318,9644,2408869,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567840,432345564227567840,216,0,1463575054572466184,bitget,DEXEUSDT,135,70,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,224,,1784669405593000000,1784669405594578579,1784669405594578993,1784669405594579618,1784669405593000000,1784669405594578579,11101719210419,1579618,1784669405594000000,1784669405594482773,430092770772,579618,3000000,500000000,true,-,1784669405594591602,11868459735057377,1784669405594591567,1784669405594598770,11868459735064460,1784669405600162680,11868459740628360,0,1784669405600607555,1784669405598000000,1784669405596000000,1784669405598000000,1784669405596000000,1784669405598000000,1784669405600600145,cancelled,ioc_not_full_cancel,,,,11101719211790,430092771679,,,,,,,11101719211879,430092771751,,,,,,,,,,,0,0,1784669405598000000,5571078,0,5571078,7168,5563900,-1784669405594591602,6015953,444875,414,625,11984,13023,2162680,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567841,432345564227567841,217,0,1463575435268468737,bitget,SNDKUSDT,503,6,kShort,entry,kOpenShort,kSell,false,kFilled,kUnknown,kUnknown,225,,1784669496358000000,1784669496359460386,1784669496359460816,1784669496359462024,1784669496358000000,1784669496359460386,11101724893891,1462024,1784669496294000000,1784669496294615914,430094280528,65462024,3000000,500000000,true,-,1784669496359473264,11868550499938950,1784669496359473230,1784669496359482619,11868550499948307,1784669496364815819,11868550505281499,0,1784669496365134323,1784669496363000000,1784669496361000000,1784669496363000000,1784669496361000000,1784669496363000000,1784669496365126768,filled,,,,,11101724895098,430094282141,,,,,11101724895098,430094282158,,,,,,,,,,,,,0,0,1784669496363000000,5342555,0,5342555,9355,5333192,-1784669496359473264,5661059,318504,430,1208,11240,12878,1815819,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
