run_id,local_order_id,parent_id,route_id,text_order_id,request_sequence,encoded_request_id,exchange_order_id,exchange,symbol,symbol_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,signal_role,order_role,position_id,position_event,position_direction,entry_local_order_id,action,side,reduce_only,time_in_force,status,finish_reason,reject_reason,raw_price,order_price,price_text,price_tick,slippage_ticks,order_offset_ticks,quantity,quantity_text,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,contract_multiplier,filled_notional,fill_role,exec_slippage_price,exec_slippage_ticks,exec_slippage_bps,exec_slippage_quote,limit_improvement_ticks,fee_rate_config,fee_quote_estimated,fee_source,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,ack_rtt_ns,request_send_monotonic_ns,order_encode_done_local_ns,write_complete_local_ns,write_complete_monotonic_ns,ack_receive_monotonic_ns,place_creation_exchange_ns,protocol_order_status,cancel_reason,feedback_message_exchange_ns,feedback_created_exchange_ns,feedback_updated_exchange_ns,feedback_local_receive_ns,feedback_local_receive_monotonic_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,source_schema,warnings
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,USUSDT,445,,,1784650576593000000,1784650576594102158,1784650576594102727,1784650576594102894,1784650576593000000,1784650576594102158,11100147990562,1102894,1784650576591000000,1784650576591825602,664671896468,3102894,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.041506,0.041506,0.041506,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,RAVEUSDT,347,,,1784650772932000000,1784650772933157622,1784650772933158025,1784650772933159141,1784650772932000000,1784650772933157622,11100167145145,1159141,1784650770715000000,1784650770715565171,664674437589,2218159141,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,stale_lag_quote,0.28119,0.28125,0.28125,1e-05,6,6,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,SKHYUSDT,502,,,1784651331247000000,1784651331248162526,1784651331248174969,1784651331248175425,1784651331247000000,1784651331248162526,11100222795979,1175425,1784651331216000000,1784651331217007521,429656471089,32175425,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,166.25,166.25,166.25,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,6.5e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,SKHYUSDT,502,,,1784651331247000000,1784651331248763512,1784651331248763958,1784651331248764307,1784651331247000000,1784651331248763512,11100222796000,1764307,1784651331248000000,1784651331248722314,429656471593,764307,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,166.25,166.25,166.25,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,6.5e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,SKHYUSDT,502,,,1784651331248000000,1784651331249308865,1784651331249309268,1784651331249309784,1784651331248000000,1784651331249308865,11100222796210,1309784,1784651331248000000,1784651331248884661,429656471607,1309784,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,166.25,166.25,166.25,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,6.5e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,SKHYUSDT,502,,,1784651331248000000,1784651331249314543,1784651331249315014,1784651331249315383,1784651331248000000,1784651331249314543,11100222796259,1315383,1784651331248000000,1784651331248884661,429656471607,1315383,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,166.25,166.25,166.25,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,6.5e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,HUSDT,211,,,1784651435334000000,1784651435335188940,1784651435335189592,1784651435335190206,1784651435334000000,1784651435335188940,11100231926955,1190206,1784651428260000000,1784651428261266956,374355434996,7075190206,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.0583,0.05828,0.05828,1e-05,2,2,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,HUSDT,211,,,1784651435334000000,1784651435335189455,1784651435335195782,1784651435335196024,1784651435334000000,1784651435335189455,11100231926960,1196024,1784651428260000000,1784651428261266956,374355434996,7075196024,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.0583,0.05828,0.05828,1e-05,2,2,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,HUSDT,211,,,1784651435334000000,1784651435335427093,1784651435335427494,1784651435335427811,1784651435334000000,1784651435335427093,11100231926963,1427811,1784651428260000000,1784651428261266956,374355434996,7075427811,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.0583,0.05828,0.05828,1e-05,2,2,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,HUSDT,211,,,1784651435334000000,1784651435335427709,1784651435335428388,1784651435335428719,1784651435334000000,1784651435335427709,11100231926969,1428719,1784651428260000000,1784651428261266956,374355434996,7075428719,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.0583,0.05828,0.05828,1e-05,2,2,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,HUSDT,211,,,1784651435334000000,1784651435335428564,1784651435335429274,1784651435335429615,1784651435334000000,1784651435335428564,11100231926989,1429615,1784651428260000000,1784651428261266956,374355434996,7075429615,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.0583,0.05828,0.05828,1e-05,2,2,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,HUSDT,211,,,1784651435335000000,1784651435335863575,1784651435335864009,1784651435335864334,1784651435335000000,1784651435335863575,11100231927052,864334,1784651428260000000,1784651428261266956,374355434996,7075864334,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.0583,0.05828,0.05828,1e-05,2,2,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,HUSDT,211,,,1784651435336000000,1784651435336431336,1784651435336436893,1784651435336437400,1784651435336000000,1784651435336431336,11100231927223,437400,1784651435336000000,1784651435336299158,374355495209,437400,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.0583,0.0583,0.0583,1e-05,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,ALLOUSDT,25,,,1784651676640000000,1784651676640920509,1784651676640933738,1784651676640934072,1784651676640000000,1784651676640920509,11100259008745,934072,1784651676640000000,1784651676640642050,429666293142,934072,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.50069,0.50069,0.50069,1e-05,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,1000XECUSDT,494,,,1784651902553000000,1784651902553899937,1784651902553912179,1784651902553912601,1784651902553000000,1784651902553899937,11100281594450,912601,1784651902553000000,1784651902553891704,429672571521,912601,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.007342,0.007342,0.007342,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,VELVETUSDT,449,,,1784652115654000000,1784652115654903751,1784652115654904149,1784652115654905028,1784652115654000000,1784652115654903751,11100301498054,905028,1784652114719000000,1784652114719872423,374362326149,935905028,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.52492,0.5248,0.5248,1e-05,11,12,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,VELVETUSDT,449,,,1784652115654000000,1784652115654904706,1784652115654911310,1784652115654911939,1784652115654000000,1784652115654904706,11100301498098,911939,1784652114719000000,1784652114719872423,374362326149,935911939,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.52492,0.5248,0.5248,1e-05,11,12,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,VELVETUSDT,449,,,1784652115654000000,1784652115655446024,1784652115655446369,1784652115655446692,1784652115654000000,1784652115655446024,11100301498119,1446692,1784652114719000000,1784652114719872423,374362326149,936446692,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.52492,0.5248,0.5248,1e-05,11,12,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,VELVETUSDT,449,,,1784652115654000000,1784652115655446664,1784652115655447356,1784652115655447614,1784652115654000000,1784652115655446664,11100301498171,1447614,1784652114719000000,1784652114719872423,374362326149,936447614,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.52492,0.5248,0.5248,1e-05,11,12,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,VELVETUSDT,449,,,1784652115655000000,1784652115655919447,1784652115655919798,1784652115655920087,1784652115655000000,1784652115655919447,11100301498207,920087,1784652114719000000,1784652114719872423,374362326149,936920087,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.52492,0.5248,0.5248,1e-05,11,12,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,VELVETUSDT,449,,,1784652115655000000,1784652115655920103,1784652115655920747,1784652115655921258,1784652115655000000,1784652115655920103,11100301498216,921258,1784652114719000000,1784652114719872423,374362326149,936921258,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.52492,0.5248,0.5248,1e-05,11,12,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,ALLOUSDT,25,,,1784652286088000000,1784652286088923345,1784652286088923705,1784652286088924093,1784652286088000000,1784652286088923345,11100317217944,924093,1784652286088000000,1784652286088887020,429682464525,924093,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.50155,0.50155,0.50155,1e-05,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,ALLOUSDT,25,,,1784652286088000000,1784652286088923978,1784652286088925535,1784652286088925765,1784652286088000000,1784652286088923978,11100317218040,925765,1784652286088000000,1784652286088887020,429682464525,925765,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.50155,0.50155,0.50155,1e-05,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,ZBTUSDT,479,,,1784652630776000000,1784652630777173865,1784652630777174318,1784652630777175150,1784652630776000000,1784652630777173865,11100351546714,1175150,1784652630099000000,1784652630099875522,429691777661,678175150,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.09811,0.09809,0.09809,1e-05,2,2,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,ZBTUSDT,479,,,1784652630776000000,1784652630777176030,1784652630777181111,1784652630777181330,1784652630776000000,1784652630777176030,11100351546764,1181330,1784652630099000000,1784652630099875522,429691777661,678181330,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.09811,0.09809,0.09809,1e-05,2,2,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,SKHYUSDT,502,,,1784652815223000000,1784652815224416605,1784652815224416960,1784652815224417441,1784652815223000000,1784652815224416605,11100368450775,1417441,1784652815224000000,1784652815224183282,429696787132,417441,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,168.22,168.22,168.22,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,6.5e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784652966592000000,1784652966593674396,1784652966593674799,1784652966593675235,1784652966592000000,1784652966593674396,11100382784782,1675235,1784652966443000000,1784652966443727746,429700978517,150675235,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.07327,0.07327,0.07327,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784652966593000000,1784652966593675461,1784652966593676692,1784652966593677066,1784652966593000000,1784652966593675461,11100382784832,677066,1784652966443000000,1784652966443727746,429700978517,150677066,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.07327,0.07327,0.07327,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784652966593000000,1784652966594163001,1784652966594163509,1784652966594163816,1784652966593000000,1784652966594163001,11100382784849,1163816,1784652966593000000,1784652966594128372,429700981338,1163816,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.073272,0.073272,0.073272,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784652966593000000,1784652966594164060,1784652966594164617,1784652966594164913,1784652966593000000,1784652966594164060,11100382784853,1164913,1784652966593000000,1784652966594128372,429700981338,1164913,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.073272,0.073272,0.073272,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784652966593000000,1784652966594164719,1784652966594165472,1784652966594165983,1784652966593000000,1784652966594164719,11100382784859,1165983,1784652966593000000,1784652966594128372,429700981338,1165983,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.073272,0.073272,0.073272,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784652966593000000,1784652966594165793,1784652966594166456,1784652966594166815,1784652966593000000,1784652966594165793,11100382784944,1166815,1784652966593000000,1784652966594128372,429700981338,1166815,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.073272,0.073272,0.073272,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,DEXEUSDT,135,,,1784652969150000000,1784652969151482859,1784652969151491173,1784652969151491443,1784652969150000000,1784652969151482859,11100382990116,1491443,1784652969025000000,1784652969025460234,429701061710,126491443,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,9.653,9.653,9.653,0.001,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,DEXEUSDT,135,,,1784652969151000000,1784652969152554723,1784652969152555213,1784652969152555584,1784652969151000000,1784652969152554723,11100382990218,1555584,1784652969025000000,1784652969025460234,429701061710,127555584,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,9.653,9.653,9.653,0.001,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,DEXEUSDT,135,,,1784652969151000000,1784652969152556118,1784652969152556693,1784652969152556923,1784652969151000000,1784652969152556118,11100382990295,1556923,1784652969025000000,1784652969025460234,429701061710,127556923,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,9.653,9.653,9.653,0.001,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,DEXEUSDT,135,,,1784652979130000000,1784652979131560151,1784652979131560587,1784652979131560886,1784652979130000000,1784652979131560151,11100383912676,1560886,1784652979131000000,1784652979131350046,429701339978,560886,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,9.608,9.608,9.608,0.001,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,DEXEUSDT,135,,,1784652979131000000,1784652979131561185,1784652979131562154,1784652979131562377,1784652979131000000,1784652979131561185,11100383912765,562377,1784652979131000000,1784652979131350046,429701339978,562377,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,9.608,9.608,9.608,0.001,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784653033428000000,1784653033429567401,1784653033429567936,1784653033429568408,1784653033428000000,1784653033429567401,11100388581650,1568408,1784653033429000000,1784653033429516040,429702513098,568408,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.073802,0.073802,0.073802,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
